id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count,Sparkling Sweetness
1648040,Barrosu Cannonau di Sardegna Riserva Franzisca,0,2779,44735,4.4,794,https://www.seulementproduitsitaliens.be/vino/giovanni-montisci/18313-giovanni-montisci-barrosu-cannonau-di-sardegna-riserva-franzisca.html?codice=SRF088-2017,Low,Non-Sparkling,Medium,Low,Medium,21.0,
1648183,Son Negre,0,1723,5036,4.5,521,https://hermanwines.com/products/terra-les-illes-balears-anima-negra-f-2004-r-0-75l,Low,Non-Sparkling,Medium,Medium,Medium,30.0,
1648297,Guglielmi di Jago Amarone della Valpolicella Classico,0,3237,34428,4.4,408,https://www.seulementproduitsitaliens.be/vino/spinosa/22960-spinosa-guglielmi-di-jago-amarone-della-valpolicella-classico.html?codice=PRP1451,Low,Non-Sparkling,High,High,Low,6.0,
1653416,Merlot,0,324,984,4.4,1922,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80LVME96B,Low,Non-Sparkling,Medium,Low,Low,20.0,
1655970,Grand Vin Pauillac (Premier Grand Cru Classé),0,393,2107,4.6,38521,http://www.wijnhandeljolie.be/catalogus/wijnen/rode-wijn/chateau-latour-pauillac-ac.html,High,Non-Sparkling,High,Low,High,1381.0,
1665257,Es Riserva,0,2753,25531,4.5,371,https://www.grandcruwijnen.nl/2018-gianfranco-fino-es-riserva,Low,Non-Sparkling,High,High,Low,37.0,
1665346,Il Ritrovo,0,394,64433,4.4,363,https://wijnkeldermeester.myshopify.com/products/la-casa-di-bricciano-il-ritrovo-super-tuscan-2013,Low,Non-Sparkling,Medium,Low,Medium,20.0,
1670059,Il Pino di Biserno,0,394,4047,4.3,17566,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TBPI18B,Low,Non-Sparkling,Low,High,Medium,1399.0,
1672854,Howell Mountain Cabernet Sauvignon,0,85,1363,4.5,6466,https://www.grandcruwijnen.nl/2017-dunn-howell-mountain-cabernet-sauvignon,Medium,Non-Sparkling,High,Low,Medium,510.0,
1677391,Brunello di Montalcino Riserva,0,1796,2639,4.4,437,https://www.wijnkooperijdelange.nl/Brunello-di-Montalcino-Riserva/9050105,Medium,Non-Sparkling,Low,Medium,Medium,18.0,
1680438,Il San Lorenzo Bianco,1,712,60212,4.5,673,https://hermanwines.com/products/il-san-lorenzo-bianco-fatt-san-lorenzo-2009-w-0-75,Medium,Non-Sparkling,Medium,High,,73.0,
1683261,Riserva Nova Domus Terlaner,0,661,11096,4.3,5250,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203700,Low,Non-Sparkling,Medium,High,,527.0,
1684223,Pauillac (Premier Grand Cru Classé),0,393,64252,4.6,73615,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60MRO74B,High,Non-Sparkling,High,Medium,High,2431.0,
1684635,Chassagne-Montrachet,0,636,3931,4.3,3269,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=50DBMCMR18B,Medium,Non-Sparkling,Medium,Low,,207.0,
1686050,Chevalier-Montrachet Grand Cru Les Demoiselles,0,3037,1392,4.4,532,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LTCMD19B,Medium,Non-Sparkling,Medium,Medium,,22.0,
1690612,Linticlarus Lagrein Riserva,0,661,4274,4.2,1387,https://www.grandcruwijnen.nl/2018-tiefenbrunner-lagrein-riserva-linticlarus,Low,Non-Sparkling,Medium,High,Low,103.0,
1692390,Sir Winston Churchill Brut Champagne,0,409,1274,4.6,12873,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40POWI08B,High,Sparkling,High,,,1959.0,Demi Sec <8.3g
1693891,Chambertin-Clos-de-Beze Grand Cru,0,2202,12083,4.5,611,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GRCHB20B,High,Non-Sparkling,Low,High,Low,66.0,
1696799,El Carretil,0,839,9064,4.5,748,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18006-artadi-el-carretil-rioja.html?codice=GHL154-2019,Medium,Non-Sparkling,Medium,High,High,52.0,
1702712,d'Alceo,0,394,8006,4.4,3133,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203095,Low,Non-Sparkling,Low,High,Medium,315.0,
1716277,Cuvée Risleus Brut Champagne Premier Cru,0,4639,72241,4.4,415,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/hubert-paulet/16956-hubert-paulet-cuvee-risleus-brut-champagne-premier-cru.html?codice=SOV017,High,Sparkling,High,,,74.0,Dry <5.3g
1721196,Chardonnay,0,425,72892,4.4,201,https://www.grandcruwijnen.nl/2020-cloudburst-chardonnay,Low,Non-Sparkling,Low,High,,25.0,
1724358,Nosotros Single Vineyard Nómade,0,1596,181238,4.6,9995,https://www.wijnig.nl/susana-balbo-nosotros-single-vineyard-nomade-2019.html,Low,Non-Sparkling,High,High,Low,1998.0,
1726273,Chapelle-Chambertin Grand Cru,1,2203,30373,4.5,188,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50CTCC05M,High,Non-Sparkling,Low,Medium,Low,16.0,
1727643,Mazis-Chambertin Grand Cru,0,2207,2418,4.4,433,https://www.vanoudsdezwaan.nl/domaine-tortochot-mazis-chambertin-ac-gc-139671618.html,High,Non-Sparkling,Low,High,Low,43.0,
1734705,Tokaji Aszú 6 Puttonyos,0,541,30829,4.4,439,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/grof-degenfeld/30042-grof-degenfeld-tokaji-aszu-6-puttonyos.html?codice=AFW095,High,Non-Sparkling,Low,High,,1.0,
1739762,Bonnes Mares Grand Cru,0,2216,11168,4.5,554,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DVBM20B,High,Non-Sparkling,Low,High,Low,92.0,
1752746,Vieilles Vignes Mazis-Chambertin Grand Cru,0,2207,11678,4.5,218,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DPMC19B,High,Non-Sparkling,Low,Low,Low,20.0,
1755765,Kurni Marche,0,712,5050,4.6,10261,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20OAKU20B,Low,Non-Sparkling,Medium,High,Medium,420.0,
1769969,Corton-Charlemagne Grand Cru,0,2236,1358,4.4,1045,https://www.wijnig.nl/joseph-drouhin-corton-charlemagne-2018.html,Medium,Non-Sparkling,Medium,Medium,,72.0,
1776233,Blanc,0,782,4026,4.3,2053,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70GRIL18B,Low,Non-Sparkling,Low,High,,22.0,
1779833,Corton-Charlemagne Grand Cru,0,2236,9294,4.4,1007,https://www.wijnig.nl/domaine-faiveley-corton-charlemagne-grand-cru-2020.html,Low,Non-Sparkling,Medium,Medium,,96.0,
1784091,Valdegatiles Ribera del Duero,0,405,7610,4.4,587,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80DDAVA14B,Medium,Non-Sparkling,Medium,Medium,Medium,51.0,
1784680,Platinum,0,1414,15775,4.3,883,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/guido-brivio/25077-guido-brivio-platinum.html?codice=PLG1111,Low,Non-Sparkling,Medium,High,Medium,36.0,
1789271,5 Puttonyos Aszú (Blue Label),0,541,2025,4.4,11106,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/royal-tokaji/18051-royal-tokaji-5-puttonyos-aszu.html?codice=GHL199,High,Non-Sparkling,Low,High,,10.0,
1800513,Arborina Barolo,0,504,1726,4.4,2527,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ALBAAR90B,High,Non-Sparkling,Medium,Medium,High,191.0,
1801580,Chafandin,0,405,53529,4.2,2570,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/jaro/25496-jaro-chafandin.html?codice=PLG1144,Medium,Non-Sparkling,Medium,Medium,High,191.0,
1802083,Kupra Marche,0,712,5050,4.5,637,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20OAKUP18B,Low,Non-Sparkling,Medium,High,Medium,48.0,
1803078,Esporão Private Selection Tinto,0,1395,3155,4.3,12566,https://www.vanoudsdezwaan.nl/esporao-private-selection-red-2016.html,Low,Non-Sparkling,High,Medium,Medium,759.0,
1808235,Reserve,0,324,984,4.6,1175,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80LVLR07B,,Non-Sparkling,,,,,
1813840,Gabbro Toscana,0,394,8004,4.4,921,https://www.vinio.nl/products/montepeloso-gabbro-costa-toscana-igt-2016,Low,Non-Sparkling,Low,Medium,Medium,112.0,
1824691,Boal Madeira,0,676,18710,4.5,1023,https://hermanwines.com/products/madeira-boal-doliveiras-1968-w-0-75l,High,Non-Sparkling,High,High,,16.0,
1836162,Charmes-Chambertin Grand Cru,0,2204,3981,4.4,276,https://www.colaris.com/charmes-chambertin-grand-cru-2016-domaine-des-beaumont,High,Non-Sparkling,Low,Medium,Low,21.0,
1839377,Bienvenues-Bâtard-Montrachet Grand Cru,0,3138,9294,4.5,480,https://www.wijnig.nl/domaine-faiveley-bienvenues-batard-montrachet-gran.html,Medium,Non-Sparkling,Medium,Low,,46.0,
1845897,Bâtard-Montrachet Grand Cru,0,3036,1567,4.5,1182,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DLBM19B,Low,Non-Sparkling,Medium,Medium,,78.0,
1847975,Il 'Divasco' Riserva,0,1796,2611,4.4,255,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2002381,Medium,Non-Sparkling,Low,Low,High,18.0,
1851471,Meursault 1er Cru 'Genevrières' Blanc,0,3866,28466,4.5,311,https://hermanwines.com/products/meursault-1c-genevrieres-ph-bouzereau-2020-w-0-75l,Medium,Non-Sparkling,Low,Medium,,24.0,
1864562,Clos de la Roche Grand Cru,0,2211,1543,4.4,429,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LMCR19B,High,Non-Sparkling,Low,Medium,Low,45.0,
1865875,Corton-Bressandes Grand Cru,0,2237,7658,4.4,861,https://www.vanoudsdezwaan.nl/domaine-jacques-prieur-corton-bressandes-114380598.html,Medium,Non-Sparkling,Low,Low,Low,36.0,
1872942,Brunello di Montalcino Riserva,0,1796,24519,4.4,330,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2003010,High,Non-Sparkling,Low,Medium,Medium,19.0,
1874987,Puligny-Montrachet Premier Cru Les Combettes,0,3022,1599,4.4,582,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50JMBPMC17M,Low,Non-Sparkling,Medium,Medium,,42.0,
1876294,Pingus,0,405,1586,4.6,6013,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80PING14B,Medium,Non-Sparkling,Medium,Medium,High,236.0,
1880917,Corton-Charlemagne Grand Cru,0,2236,2071,4.4,178,https://hermanwines.com/products/corton-charlemagne-gc-du-pavillon-bichot-19-w-0-75,Low,Non-Sparkling,Medium,Low,,4.0,
1882725,Evenstad Reserve Pinot Noir,0,51,52,4.4,11531,https://www.grandcruwijnen.nl/2018-domaine-serene-pinot-noir-evenstad-reserve,Medium,Non-Sparkling,Low,Low,Low,375.0,
1892508,The Mackenzie,0,533,4620,4.4,1220,https://www.wereldwijnonline.be/hartenberg-the-mackenzie-2013-stellenbosch-zuid-af.html,Medium,Non-Sparkling,Medium,Low,High,11.0,
1893206,Musigny Grand Cru,0,2217,1308,4.4,171,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1600906,High,Non-Sparkling,Low,Low,Low,18.0,
1901672,Clos de Vougeot,1,2219,68941,4.4,608,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50PRCV13B,High,Non-Sparkling,Low,Medium,Low,64.0,
1911534,Opus One,0,25,1368,4.6,77053,http://www.vivino.com/wines/159338935,Medium,Non-Sparkling,High,Low,Medium,1152.0,
1912380,40 Anos Tawny Port,0,718,36852,4.6,57,https://www.douchywebshop.com/diversen/porto/quinta-da-devesa-porto-40-year-20-75cl--etui,Low,Non-Sparkling,Medium,High,,3.0,
1913596,Tokaji Aszú 5 Puttonyos,0,541,3139,4.5,5449,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-5-puttonyos/4183,High,Non-Sparkling,Low,High,,4.0,
1919561,Les Sentiers Chambolle-Musigny 1er Cru,0,3695,12083,4.4,1253,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GRCMLS20B,High,Non-Sparkling,Low,Medium,Low,118.0,
1921801,Macán Clásico,0,492,82811,4.3,16525,https://www.wijnig.nl/benjamin-de-rothschild-vega-sicilia-macan-clasico.html,Medium,Non-Sparkling,Medium,Medium,High,1763.0,
1922195,Amarone della Valpolicella Riserva,0,1804,18126,4.4,958,https://www.seulementproduitsitaliens.be/vino/brigaldara/23017-brigaldara-amarone-della-valpolicella-riserva.html?codice=PRP1514-2013,Low,Non-Sparkling,High,High,Low,44.0,
1923854,Amarone della Valpolicella Vigna Garzon,0,1804,7969,4.4,4227,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203609,Low,Non-Sparkling,High,High,Low,133.0,
1926899,Mendoza,0,454,12167,4.4,19849,https://www.topwijnen.be/nl/product/wijnen/argentinie/wn7453360/wn7453360,Medium,Non-Sparkling,High,Medium,Medium,793.0,
1946223,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes,0,401,1215,4.3,875,https://www.vinio.nl/products/alain-jaume-chateauneuf-du-pape-rouge-vieilles-vignes-2016,Low,Non-Sparkling,High,Low,Medium,36.0,
1949999,Corton-Charlemagne Grand Cru,0,2236,56541,4.4,708,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bourgogne/cote-de-beaune/corton-charlemagne/domaine-du-pavillon/wn25207/wn25207,Low,Non-Sparkling,Medium,Medium,,27.0,
1950121,Ribolla Gialla,1,2869,3617,4.3,7018,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20GRRG10M,Medium,Non-Sparkling,Medium,High,,755.0,
1956490,Charmes-Chambertin Grand Cru,0,2204,40875,4.4,170,https://hermanwines.com/products/charmes-chambertin-gc-odoul-coquard-2019-r-0-75l,High,Non-Sparkling,Low,High,Low,16.0,
1958101,Vin de Constance (Natural Sweet),0,625,2662,4.6,13210,https://www.topwijnen.be/nl/product/wijnen/zuid-afrika/wn740691/wn740691,High,Non-Sparkling,Medium,High,,3.0,
1958459,50 & 50,0,394,4772,4.4,9157,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202692,Low,Non-Sparkling,Low,Medium,Medium,741.0,
1974082,Pinotage,0,533,107862,4.4,2063,https://joyvino.be/products/beeslaar-pinotage-2019,Low,Non-Sparkling,Medium,Medium,Medium,93.0,
1974097,Les Clos Chablís Grand Cru,0,3558,1483,4.5,1750,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DAVCC07B,High,Non-Sparkling,Low,Low,,82.0,
1980986,Cream Tradición Vos 20 Years,0,4595,7319,4.4,623,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bodegas-tradicion/18068-bodegas-tradicion-cream-tradicion-vos-20-years.html?codice=GHL216,Medium,Non-Sparkling,Medium,High,,37.0,
1983726,La Poza de Ballesteros,0,839,9064,4.4,987,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18005-artadi-la-poza-de-ballesteros-rioja.html?codice=GHL153,Medium,Non-Sparkling,High,Medium,High,85.0,
1983833,Amarone Della Valpolicella Marta Galli,0,1804,14976,4.2,1085,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203568,Low,Non-Sparkling,High,High,Low,39.0,
1988985,Campo Alla Sughera,0,394,6965,4.4,888,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2001830,Low,Non-Sparkling,Low,Medium,Low,100.0,
1992380,Montefico Barbaresco Vecchie Viti,1,722,2147,4.4,581,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROMOVV16B,High,Non-Sparkling,Medium,Low,High,30.0,
1994112,Macán,0,492,82811,4.4,14368,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/benjamin-de-rothschild-vega-sicilia/17207-benjamin-de-rothschild-vega-sicilia-macan.html?codice=GAI050-2017,Medium,Non-Sparkling,Medium,Medium,High,1349.0,
1995322,Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,0,1796,1239,4.5,1971,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=10CIBPR15B,High,Non-Sparkling,Low,Low,High,79.0,
1997425,Morey-Saint-Denis Tres Girard,1,2209,30373,4.4,339,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50CTMSDTG17B,High,Non-Sparkling,Low,High,Low,32.0,
2003036,Vürsù Barbaresco Gallina,0,722,1447,4.4,4262,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202922,High,Non-Sparkling,Medium,Low,High,148.0,
2025939,Champagne,0,409,115575,4.5,1021,https://www.seulementproduitsitaliens.be/vino/marguet/28209-marguet-sapience-champagne.html?codice=LCV533,High,Sparkling,Medium,,,238.0,Brut <2g
2026372,Barón de Chirel Rioja Reserva,0,492,1837,4.4,8578,https://www.seulementproduitsitaliens.be/vino/marques-de-riscal/29545-marques-de-riscal-baron-de-chirel-rioja-reserva.html?codice=MRG595,Medium,Non-Sparkling,Medium,Medium,High,636.0,
2030277,Recioto della Valpolicella Classico Riserva,0,3344,11601,4.5,27,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QURE90B,,Non-Sparkling,,,,,
2035375,Vieilles Vignes Meursault,0,2246,4604,4.2,1426,https://www.douchywebshop.com/wijnen/witte-wijnen/guy-bocard-vieilles-vignes-meursault-2019,Low,Non-Sparkling,Medium,Low,,94.0,
2035532,Red,0,721,6305,4.1,1297,https://www.wereldwijnonline.be/antiyal-maipo-valley-chili-rode-wijn-108422111.html,,Non-Sparkling,,,,,
2035621,Novicium Estate,0,25,3765,4.4,495,https://www.grandcruwijnen.nl/2019-tim-mondavi-continuum-novicium,Medium,Non-Sparkling,High,Low,Medium,17.0,
2037376,Barolo Bussia Cicala,0,504,10917,4.4,3346,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ACVC14B,High,Non-Sparkling,Medium,Low,High,244.0,
2039337,30 Year Old Tawny Port,0,718,10983,4.4,602,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/burmester/22792-burmester-30-year-old-tawny-port.html?codice=PLG730,Low,Non-Sparkling,High,High,,22.0,
2049180,Valdegines,0,839,9064,4.2,2594,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/artadi/18004-artadi-valdegines-rioja.html?codice=GHL152,Medium,Non-Sparkling,High,Medium,High,251.0,
2052637,One Sixteen Chardonnay,0,94,1338,4.4,1753,https://www.vinio.nl/products/kosta-browne-one-sixteen-chardonnay-2019,Medium,Non-Sparkling,High,High,,124.0,
2055796,Asili Barbaresco Vecchie Viti,1,722,2147,4.4,668,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROASVV16B,High,Non-Sparkling,Low,Low,High,36.0,
2076733,Gaudium,0,492,1777,4.3,7414,https://www.vanoudsdezwaan.nl/marques-de-caceres-gaudium.html,Medium,Non-Sparkling,Medium,Medium,High,601.0,
2080162,Hommage à Jacques Perrin Châteauneuf-du-Pape,0,401,1298,4.5,6121,https://www.vanoudsdezwaan.nl/chateau-de-beaucastel-hommage-j-perrin-c-114380982.html,Low,Non-Sparkling,High,Medium,Low,184.0,
2088452,Rujno Rosso,1,2869,3617,4.5,532,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20GRRU06M,Low,Non-Sparkling,Medium,High,Medium,37.0,
2104564,Volnay 1er Cru Les Caillerets,0,4171,12536,4.3,591,https://hermanwines.com/products/volnay-1c-caillerets-henri-boillot-2018-r-0-75l,High,Non-Sparkling,Low,Low,Low,32.0,
2112660,Le Lucére Brunello di Montalcino Riserva,0,1796,308635,4.4,213,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SAFBLR15M,Medium,Non-Sparkling,Low,Low,High,9.0,
2114480,Brut Rosé Champagne,0,409,212823,4.6,13747,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/dom-perignon/11486-dom-perignon-brut-rose-champagne-.html?codice=ZPP010,High,Sparkling,Medium,,,1260.0,Extra Brut <1g
2120060,Mazis-Chambertin Grand Cru Cuvée Madeleine Collignon,0,2207,1263,4.4,1016,https://hermanwines.com/products/mazis-chamb-gc-madel-morey-blanc-hosp-16-r-0-75l,High,Non-Sparkling,Low,High,Low,93.0,
2128723,Rubicon,0,105,2412,4.6,6421,https://www.grandcruwijnen.nl/2019-inglenook-cabernet-sauvignon-napa-valley-rutherford-1,Medium,Non-Sparkling,High,Low,Medium,120.0,
2130345,Mark Bradford Vineyard Pinot Noir,0,726,52,4.5,254,https://www.grandcruwijnen.nl/2018-domaine-serene-pinot-noir-dundee-hills-mark-bradford-vineyard,Medium,Non-Sparkling,Low,Low,Low,12.0,
2144510,Barolo Brunate,0,504,1260,4.3,1482,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00VIBR11M,High,Non-Sparkling,Medium,Medium,High,105.0,
2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',0,4624,11457,4.4,2079,https://www.wijnig.nl/egly-ouriet-vp-extra-brut-champagne-grand-cru-ambo.html,High,Sparkling,High,,,446.0,Demi Sec <8.3g
2160538,Vigna Colonnello Barolo Riserva Bussia,0,504,10204,4.4,957,https://www.wijnig.nl/prunotto-vigna-colonnello-barolo-riserva-bussia-20.html,High,Non-Sparkling,Low,Low,High,72.0,
2165971,Chablis Grand Cru 'Les Clos',0,3558,32348,4.4,173,http://www.wijnhandeljolie.be/catalogus/wijnen/witte-wijn/domaine-jean-collet-fils-chablis-ac-les-clos-gc-1.html,High,Non-Sparkling,Low,Low,,7.0,
2167223,Barolo Riserva Leon,0,504,3796,4.4,948,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202419,High,Non-Sparkling,Medium,Low,High,53.0,
2188115,Historical XIXth Century Wine,0,3009,1376,4.4,807,http://www.vivino.com/wines/161165554,,Non-Sparkling,,,,,
2196050,Duemani Cabernet Franc,0,4240,6733,4.4,2339,https://www.colaris.com/catalog/product/view/id/50365,Low,Non-Sparkling,Low,Medium,Medium,261.0,
2215914,Kapnios Aglianico,0,443,20867,4.5,1134,https://www.seulementproduitsitaliens.be/vino/masseria-frattasi/12916-masseria-frattasi-kapnios-aglianico.html?codice=VSC065-2018,Low,Non-Sparkling,High,High,Low,89.0,
2240674,Brut Champagne (Gold),0,409,20691,4.4,3874,http://www.vivino.com/wines/4577402,High,Sparkling,Medium,,,374.0,Demi Sec <8.3g
2246136,Memorias,0,721,121345,4.3,15980,https://www.grandcruwijnen.nl/2018-el-principal-memorias,,Non-Sparkling,,,,,
2258746,Barolo Riserva Speciale Granbussia,0,504,10917,4.5,56,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ACGB09B,Medium,Non-Sparkling,Low,Medium,Medium,5.0,
2267925,Aszú 6 Puttonyos Tokaj,0,541,88118,4.6,54,https://www.vinetiq.eu/nl-be/onze-wijnen/hongarije/tokaj/hegyalja/gizella-pince-tokaj-aszu-6-puttonyos-2017.html,High,Non-Sparkling,Low,High,,0.0,
